artifact_id,museum_no,designation,publications_key,publications_type,publications_exact_ref,publications_comment,provenience,period,dates,collections,genres,materials,artifact_type,height,thickness,width,weight,elevation,excavation_no,findspot_square,findspot_comments,stratigraphic_level,surface_preservation,condition_description,artifact_preservation,languages,written_in,archive,composite_no,composites,seal_no,seals,accession_no,cdli_comments,artifact_comments,provenience_comments,is_provenience_uncertain,period_comments,is_period_uncertain,artifact_type_comments,is_artifact_type_uncertain,seal_information,is_school_text,alternative_years,external_resources,external_resources_key,genres_comment,genres_uncertain,languages_uncertain,materials_aspect,materials_color,materials_uncertain,retired,has_fragments,is_artifact_fake,redirect_artifact_id,retired_comments
4615,"IM 135010","IM 135010",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,26.0,15.0,52.0,,,"W 22120,0","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4616,"IM 135011","IM 135011",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,44.0,18.0,34.0,,,"W 22120,1","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4617,"IM 135012","IM 135012",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,41.0,16.0,30.0,,,"W 22120,2","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4618,"IM 135013","IM 135013",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,18.0,16.0,37.0,,,"W 22120,3","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4619,"IM 135014","IM 135014",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,35.0,19.0,35.0,,,"W 22120,4","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4620,"IM 135015","IM 135015",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,24.0,15.0,27.0,,,"W 22120,5","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4621,"IM 135016","IM 135016",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,19.0,11.0,25.0,,,"W 22120,6","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4622,"IM 135017","IM 135017",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,32.0,13.0,30.0,,,"W 22120,7","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4623,"IM 135018","IM 135018",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,25.0,24.0,32.0,,,"W 22120,8","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4624,"IM 135019","IM 135019",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,19.0,13.0,23.0,,,"W 22120,9","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4625,"IM 135020","IM 135020",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,36.0,15.0,29.0,,,"W 22121,0","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4626,"IM 135021","IM 135021",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,22.0,11.0,15.0,,,"W 22121,1","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4627,"IM 135022","IM 135022",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,20.0,13.0,19.0,,,"W 22121,2","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4628,"IM 135023","IM 135023",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,40.0,23.0,36.0,,,"W 22121,3","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4629,"IM 135024","IM 135024",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,44.0,18.0,42.0,,,"W 22121,4","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4630,"IM 135025","IM 135025",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,30.0,11.0,28.0,,,"W 22121,5","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4631,"IM 135026","IM 135026",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,32.0,14.0,37.0,,,"W 22121,6","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4632,"IM 135027","IM 135027",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,41.0,20.0,35.0,,,"W 22121,7","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4633,"IM 135028","IM 135028",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,39.0,18.0,25.0,,,"W 22121,8","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4634,"IM 135029","IM 135029",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,28.0,7.0,33.0,,,"W 22121,9","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4635,"IM 135030","IM 135030",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,72.0,34.0,66.0,,,"W 22122,0 + W 22122,1","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4637,"IM 135032","IM 135032",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,25.0,17.0,39.0,,,"W 22122,2","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4638,"IM 135033","IM 135033",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,22.0,18.0,22.0,,,"W 22122,3a","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4640,"IM 135034","IM 135034",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,20.0,18.0,29.0,,,"W 22122,4","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4641,"IM 134035","IM 134035",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,19.0,12.0,21.0,,,"W 22122,5","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4642,"HD: W 22123,a","ATU 7, pl. 090, W 22123,a",Englund2001ATU7,primary,"pl. 90, W 22123,a","23x30x16 - s. W 22090,1a - Tafel geformt wie ein Tonstift oder ein kleiner Krugverschluß, mit einer Getreide-Notation auf dem Kopfende - vgl. den Text W 9656,km in ATU 5, Taf. 117.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,23.0,16.0,30.0,,,"W 22123,a","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4643,"HD: W 22123,b","ATU 7, pl. 090, W 22123,b",Englund2001ATU7,primary,"pl. 90, W 22123,b","39x22x19 - s. W 22090,1a.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,39.0,19.0,22.0,,,"W 22123,b","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4645,"HD: W 22123,d","ATU 7, pl. 090, W 22123,d",Englund2001ATU7,primary,"pl. 90, W 22123,d","26x27x11 - s. W 22090,1a.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,26.0,11.0,27.0,,,"W 22123,d","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4646,"HD: W 22123,e","ATU 7, pl. 090, W 22123,e",Englund2001ATU7,primary,"pl. 90, W 22123,e","35x28x16 - s. W 22090,1a.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,35.0,16.0,28.0,,,"W 22123,e","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4647,"HD: W 22123,f","ATU 7, pl. 090, W 22123,f",Englund2001ATU7,primary,"pl. 90, W 22123,f","23x25x9 - s. W 22090,1a.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,23.0,9.0,25.0,,,"W 22123,f","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4648,"HD: W 22123,g","ATU 7, pl. 090, W 22123,g",Englund2001ATU7,primary,"pl. 90, W 22123,g","28x21x11 - s. W 22090,1a.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,28.0,11.0,21.0,,,"W 22123,g","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4649,"HD: W 22123,h","ATU 7, pl. 090, W 22123,h",Englund2001ATU7,primary,"pl. 90, W 22123,h","22x46x12 - s. W 22090,1a - der „Text"" scheint dem Rande eines Topfes zu entstammen, mit einer dem Zeichen SZEa ähnlicher Ritzzeichnung.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,22.0,12.0,46.0,,,"W 22123,h","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4651,"HD: W 22123,j","ATU 7, pl. 091, W 22123,j",Englund2001ATU7,primary,"pl. 91, W 22123,j","17x25x14 - s. W 22090,1a.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,17.0,14.0,25.0,,,"W 22123,j","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4652,"HD: W 22123,k","ATU 7, pl. 091, W 22123,k",Englund2001ATU7,primary,"pl. 91, W 22123,k","36x22x16 - s. W 22090,1a.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,36.0,16.0,22.0,,,"W 22123,k","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4653,"HD: W 22123,l","ATU 7, pl. 091, W 22123,l",Englund2001ATU7,primary,"pl. 91, W 22123,l","23x25x13 - s. W 22090,1a.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,23.0,13.0,25.0,,,"W 22123,l","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4654,"HD: W 22123,m","ATU 7, pl. 091, W 22123,m",Englund2001ATU7,primary,"pl. 91, W 22123,m","23x29x24 - s. W 22090,1a - geformt, sehr dick, wie ein IVer Text oder gar numerische Tafel - gesiegelte Tafel.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,23.0,24.0,29.0,,,"W 22123,m","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,S999999,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4655,"HD: W 22123,n","ATU 7, pl. 091, W 22123,n",Englund2001ATU7,primary,"pl. 91, W 22123,n","30x19x17 - s. W 22090,1a - Tonklumpen - Krugverschluß?","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,30.0,17.0,19.0,,,"W 22123,n","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4657,"HD: W 22123,p","ATU 7, pl. 091, W 22123,p",Englund2001ATU7,primary,"pl. 91, W 22123,p","24x19x15 - s. W 22090,1a.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,24.0,15.0,19.0,,,"W 22123,p","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4658,"HD: W 22123,q","ATU 7, pl. 091, W 22123,q",Englund2001ATU7,primary,"pl. 91, W 22123,q","39x18x16 - s. W 22090,1a.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,39.0,16.0,18.0,,,"W 22123,q","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4660,"HD: W 22134","ATU 7, pl. 091, W 22134",Englund2001ATU7,primary,"pl. 91, W 22134","38x35x17 - s. W 22090,1a - Abrechnung über zwei Feldflächen.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,38.0,17.0,35.0,,,"W 22134","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4661,"HD: W 22135,0","ATU 7, pl. 092, W 22135,0",Englund2001ATU7,primary,"pl. 92, W 22135,0","31x24x16 - s. W 22090,1a.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,31.0,16.0,24.0,,,"W 22135,0","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4662,"HD: W 22135,1","ATU 7, pl. 092, W 22135,1",Englund2001ATU7,primary,"pl. 92, W 22135,1","34x26x20 - s. W 22090,1a.","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"German Archaeological Institute, Berlin, Germany",Administrative,clay,tablet,34.0,20.0,26.0,,,"W 22135,1","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4665,"IM —","W 22135,6",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,,,,,,"W 22135,6","Ne XVII,1","Schuttloch III",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4667,"IM 135039","IM 135039",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,56.0,19.0,38.0,,,"W 22170","Ne XVII,1","Schutt der Schicht III",,,,,undetermined,,,,,,S999999,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4668,"IM 135031","IM 135031",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,32.0,14.0,31.0,,,"W 22200","Ne XV,5","aus der großen Scherbenschicht (Schnittzeichnung Höhe ca. 20,50m)",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4669,"IM 074280","IM 074280",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,,,,,,"W 22419",?,"auf einer Mauer dre partischen Villa in UXVIII aufgelesen",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4670,"IM 074281","IM 074281",sec2077,history,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,65.0,17.0,56.0,,,"W 22421",?,"Eanna (sic)",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4671,"IM 135195,1","IM 135195,1",,,,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,20.0,12.0,26.0,,,"W 22720,3a","Ue XVIII,1","Schicht III neben Wasseranlage",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4672,"IM —","W 23850",Cavigneaux1979BagM10,history,141,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,,,,,,"W 23850","Ob XV,4","über Toof unter R. 114 (oder: 14!?)",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4673,"IM 135450","IM 135450",Cavigneaux1979BagM10,history,141,,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,63.0,33.0,71.0,,,"W 23851","Ob XV,3","auf Toof unter R. 24",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4674,"IM 135454,1","BagM 22, 057, W 23895",Cavigneaux1991BagM22,primary,"057, W 23895",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,22.0,25.0,34.0,,,"W 23895","Oa XV,3",NO-Seite,,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4675,"IM —","BagM 22, 057, W 23948","Cavigneaux1991BagM22; Englund1998OBO160/1; sec2080","primary; history; history","057, W 23948; p. 174 fig. 64; ","; ; ","Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,,,,,,"W 23948",?,"Raum 141 des Stampflehmgebäudes, ca 35 cm unter Oberkante",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4676,"IM 081206","BagM 22, 058, W 23950",Cavigneaux1991BagM22,primary,"058, W 23950",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,79.0,17.0,47.0,,,"W 23950",?,"Stampflehmgebäude Raum 141, ca 50 cm unter Oberkante",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4677,"IM 081207","BagM 22, 059, W 23951",Cavigneaux1991BagM22,primary,"059, W 23951",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,48.0,19.0,54.0,,,"W 23951",?,"Stampflehmgebäude Raum 146, ca. 20 über Fußboden",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4678,"IM 135452","BagM 22, 059, W 23952",Cavigneaux1991BagM22,primary,"059, W 23952",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,41.0,18.0,46.0,,,"W 23952",?,"Stampflehmgebäude zwischen Räumen 148 und 158",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4679,"IM —","BagM 22, 059, W 23968",Cavigneaux1991BagM22,primary,"059, W 23968",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,,,,,,"W 23968","Ob XV,3","Nordwestlich vom Stampflehmgebäude etwas tiefer als die Oberkante der Patzenreihen",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4680,"IM 081209","BagM 22, 060, W 23969,1",Cavigneaux1991BagM22,primary,"060, W 23969,1",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,48.0,20.0,78.0,,,"W 23969,1","Ob XV,3","Südgrenze, nordwestlich vom Stampflehmgebäude, etwas höher als die Patzenreihen",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4681,"IM 135453","BagM 22, 060, W 23969,2",Cavigneaux1991BagM22,primary,"060, W 23969,2",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,36.0,18.0,35.0,,,"W 23969,2","Ob XV,3","Südgrenze, nordwestlich vom Stampflehmgebäude,etwas höher als die Patzenreihen",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4682,"IM 081210","BagM 22, 060, W 23972,1",Cavigneaux1991BagM22,primary,"060, W 23972,1",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,57.0,20.0,35.0,,,"W 23972,1","Ob XV,3","an der NW-Kante des Stampflehmgebäudes",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4683,"IM 081211","BagM 22, 060, W 23972,2",Cavigneaux1991BagM22,primary,"060, W 23972,2",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,43.0,15.0,38.0,,,"W 23972,2","Ob XV,3","an der NW-Kante des Stampflehmgebäudes",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4684,"IM 081212","BagM 22, 061, W 23973,1",Cavigneaux1991BagM22,primary,"061, W 23973,1",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,75.0,22.0,49.0,,,"W 23973,01","Oa XV,3","in der Höhe der letzten Schicht der neubabylonischen Häuser",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4685,"IM 135454,2","BagM 22, 061, W 23973,3",Cavigneaux1991BagM22,primary,"061, W 23973,3",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,41.0,18.0,47.0,,,"W 23973,03","Oa XV,3","in der Höhe der letzten Schicht der neubabylonischen Häuser",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4686,"IM 081214","BagM 22, 062, W 23973,4",Cavigneaux1991BagM22,primary,"062, W 23973,4",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,42.0,14.0,37.0,,,"W 23973,04","Oa XV,3","in der Höhe der letzten Schicht der neubabylonischen Häuser",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4687,"IM 081215","BagM 22, 062, W 23973,5",Cavigneaux1991BagM22,primary,"062, W 23973,5",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,44.0,16.0,37.0,,,"W 23973,05","Oa XV,3","in der Höhe der letzten Schicht der neubabylonischen Häuser",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
4688,"IM 135455","BagM 22, 062, W 23973,6",Cavigneaux1991BagM22,primary,"062, W 23973,6",,"Uruk (mod. Warka)","Uruk III (ca. 3200-3000 BC)",,"National Museum of Iraq, Baghdad, Iraq",Administrative,clay,tablet,50.0,17.0,40.0,,,"W 23973,06","Oa XV,3","in der Höhe der letzten Schicht der neubabylonischen Häuser",,,,,undetermined,,,,,,,,,,,0,,0,,0,,0,,,," ",0,0,,,0,0,0,0,,
